id,Type,Region,lonlat,refs,tags.barrier,tags.building,tags.building:levels,tags.name,tags.operator,tags.power,tags.source,tags.substation,tags.voltage,other_tags
1185309553,area,RO,"[[28.77466400000007, 45.17680729999999], [28.775209000000068, 45.17689519999999], [28.77500810000007, 45.17760329999999], [28.77442150000007, 45.17750069999999], [28.77466400000007, 45.17680729999999]]","[11010495817, 11010495818, 11010495819, 11010495820, 11010495817]",,,,,,substation,,distribution,110000,
1185317598,area,RO,"[[28.635530200000083, 44.64071609999994], [28.634597100000082, 44.641122399999944], [28.634105600000083, 44.640550899999944], [28.634471100000084, 44.640391599999944], [28.634692800000085, 44.64064929999994], [28.635260100000085, 44.640402099999946], [28.635530200000083, 44.64071609999994]]","[11010573161, 11010573162, 11010573163, 11010573164, 11010573165, 11010573166, 11010573161]",,,,,,substation,,generation,110000,
1185465754,area,RO,"[[26.066211800000005, 44.49968210000016], [26.066340300000004, 44.49970700000016], [26.066315400000004, 44.499772400000154], [26.066186900000005, 44.499747500000154], [26.066211800000005, 44.49968210000016]]","[11011900468, 11011900469, 11011900470, 11011900471, 11011900468]",,yes,,,,substation,,minor_distribution,,
1185881462,area,RO,"[[28.605285699999968, 44.170337700000005], [28.605281399999967, 44.170383300000005], [28.605359799999967, 44.17038720000001], [28.60536419999997, 44.17034160000001], [28.605285699999968, 44.170337700000005]]","[11015249990, 11015249987, 11015249988, 11015249989, 11015249990]",,yes,,,,substation,,,,
1188994462,area,RO,"[[28.008494899999988, 45.41415140000016], [28.008558699999988, 45.41409050000016], [28.008665899999986, 45.41414310000015], [28.008604699999985, 45.41420480000016], [28.008494899999988, 45.41415140000016]]","[11040367813, 11040367814, 11040367815, 11040367816, 11040367813]",,service,1,PT.A2 MR20,SDEE GALATI,substation,,minor_distribution,2004,"{""tags.addr:postcode"": ""800626"", ""tags.roof:shape"": ""gabled"", ""tags.addr:street"": ""Strada Brăilei"", ""tags.addr:city"": ""Galați"", ""tags.ref"": ""PTZ.1021"", ""tags.addr:housenumber"": ""199"", ""tags.description"": ""punct transformare\nPTZ.1021\nP.T.A2 MICRO 20\n20/04KV""}"
1189629353,area,RO,"[[24.698820000000065, 46.782276699999976], [24.698843900000092, 46.78231440000004], [24.698866800000093, 46.78235050000004], [24.698970200000065, 46.78251359999997], [24.698789100000067, 46.78256869999997], [24.698635900000067, 46.78233269999997], [24.698820000000065, 46.782276699999976]]","[11046350223, 11068401656, 11068401655, 11046350222, 11046350221, 11046350220, 11046350223]",,service,,,,substation,,distribution,,"{""tags.utility"": ""power""}"
1189661271,area,RO,"[[25.74999550000005, 45.00802709999998], [25.74964790000005, 45.007526499999976], [25.75017570000005, 45.007347099999976], [25.75023410000005, 45.007747199999976], [25.75033560000005, 45.007926599999976], [25.74999550000005, 45.00802709999998]]","[11046558232, 11046558233, 11046558234, 11046558235, 11046558236, 11046558232]",,,,,,substation,,distribution,,
1190472396,area,RO,"[[26.074482200000062, 44.49658140000012], [26.074524900000064, 44.49654930000012], [26.074478400000064, 44.49651780000012], [26.074435700000063, 44.49654990000012], [26.074482200000062, 44.49658140000012]]","[11053747011, 11053747012, 11053747013, 11053747014, 11053747011]",,service,,,,substation,,minor_distribution,,"{""tags.utility"": ""power""}"
1192425352,area,RO,"[[24.69923070000016, 46.783576799999885], [24.699280300000193, 46.78365809999981], [24.69918960000019, 46.783683999999816], [24.699172300000193, 46.78368899999981], [24.699122700000192, 46.78360769999981], [24.69923070000016, 46.783576799999885]]","[11068665540, 11069280684, 11069280669, 11069280683, 11069280682, 11068665540]",,service,,,,substation,,distribution,,"{""tags.utility"": ""power""}"
1192495056,area,RO,"[[26.654195099999928, 47.738355599999984], [26.65423480000017, 47.73830509999985], [26.654172200000172, 47.73828279999985], [26.654129100000173, 47.73833059999985], [26.654195099999928, 47.738355599999984]]","[4390384326, 11069930254, 11069930253, 11069930252, 4390384326]",,service,,,,substation,,distribution,,"{""tags.utility"": ""power"", ""tags.service"": ""power""}"
1192496936,area,RO,"[[26.654260300000168, 47.73761779999988], [26.654409200000167, 47.73766879999988], [26.654366900000166, 47.73772469999988], [26.654218000000167, 47.73767379999988], [26.654260300000168, 47.73761779999988]]","[11069958277, 11069958276, 11069958275, 11069958274, 11069958277]",,service,,,,substation,,distribution,,"{""tags.utility"": ""power"", ""tags.service"": ""power""}"
1193219465,area,RO,"[[23.54654899999999, 46.75933229999957], [23.54657109999999, 46.75928909999957], [23.54663819999999, 46.759305199999574], [23.54661599999999, 46.759348399999574], [23.54654899999999, 46.75933229999957]]","[11075876742, 11075876741, 11075876740, 11075876739, 11075876742]",,service,,,,substation,,distribution,,"{""tags.utility"": ""power"", ""tags.service"": ""power""}"
1193414629,area,RO,"[[26.07255219999993, 44.49804039999992], [26.07264529999993, 44.49798429999992], [26.07255499999993, 44.49790809999992], [26.07246189999993, 44.49796419999992], [26.07255219999993, 44.49804039999992]]","[11077573091, 11077573092, 11077573093, 11077573094, 11077573091]",,yes,,,,substation,,minor_distribution,,
1196334257,area,RO,"[[23.096454700000045, 45.32456030000001], [23.097154000000046, 45.32455450000001], [23.097155000000047, 45.32418300000001], [23.096427300000048, 45.324188700000015], [23.096454700000045, 45.32456030000001]]","[11101394056, 11101394057, 11101394058, 11101394059, 11101394056]",,,,,,substation,,,,
1196334945,area,RO,"[[23.142116800000046, 45.33737089999998], [23.142205300000047, 45.33685339999998], [23.141019700000047, 45.33673649999998], [23.140984300000046, 45.33667679999998], [23.140842700000047, 45.33667429999998], [23.14080560000004, 45.33670330000005], [23.140741700000063, 45.33700420000003], [23.140773400000054, 45.337007500000034], [23.14073840000005, 45.33717280000004], [23.141061900000047, 45.337207999999976], [23.141050200000045, 45.337268799999975], [23.142116800000046, 45.33737089999998]]","[11101434476, 11101434477, 11101434478, 11101434479, 11101434480, 3296995212, 3296997175, 3296997262, 3296997273, 11101434481, 11101434482, 11101434476]",,,,,,substation,,,,
1197978069,area,RO,"[[24.137431799999995, 44.34684249999999], [24.137774099999994, 44.34639329999999], [24.138346999999996, 44.34661299999999], [24.138008899999996, 44.34705599999999], [24.137431799999995, 44.34684249999999]]","[11113933358, 11113933357, 11113933356, 11113933355, 11113933358]",,,,,,substation,,,110000,"{""tags.location"": ""outdoor""}"
1199407941,area,RO,"[[28.617084900000005, 44.178951199999986], [28.617038200000007, 44.17889309999999], [28.617125200000007, 44.17885709999999], [28.617172000000007, 44.178915199999985], [28.617084900000005, 44.178951199999986]]","[11124757060, 11124757061, 11124757062, 11124757063, 11124757060]",,industrial,1,,,substation,,,,
1203530693,area,RO,"[[25.99525509999997, 44.94618329999989], [25.99526969999997, 44.94623499999989], [25.99534139999997, 44.94622479999989], [25.99532679999997, 44.94617319999989], [25.99525509999997, 44.94618329999989]]","[11156411986, 11156411987, 11156411988, 11156411989, 11156411986]",,service,,,,substation,,minor_distribution,,
1203530696,area,RO,"[[25.996451099999966, 44.94547929999989], [25.996517799999967, 44.94546889999989], [25.99653129999997, 44.94551229999989], [25.99646469999997, 44.94552269999989], [25.996451099999966, 44.94547929999989]]","[11156411996, 11156411997, 11156411998, 11156411999, 11156411996]",,service,,,,substation,,minor_distribution,,
1204493519,area,RO,"[[24.511270499999927, 47.14309320000007], [24.511928999999927, 47.14363320000007], [24.512571399999928, 47.14328750000007], [24.511896799999928, 47.14275160000007], [24.511270499999927, 47.14309320000007]]","[11163511468, 11163511467, 11163511466, 11163511465, 11163511468]",fence,,,,,substation,,,,
1205926804,area,RO,"[[25.797588099999956, 46.36366070000007], [25.797642999999955, 46.36369540000007], [25.79761529999996, 46.36371720000013], [25.797593899999956, 46.36373240000007], [25.797538999999958, 46.36369770000007], [25.797588099999956, 46.36366070000007]]","[11175010153, 11175010154, 5152474525, 11175010155, 11175010156, 11175010153]",,yes,1,,Angyalkert óvoda és bölcsőde,substation,,,20000,"{""tags.roof:shape"": ""gabled"", ""tags.ref"": ""PT108"", ""tags.roof:material"": ""metal""}"
1205926805,area,RO,"[[25.79776009999996, 46.36461180000007], [25.79781489999996, 46.36464650000007], [25.79776579999996, 46.36468350000007], [25.79771099999996, 46.36464880000007], [25.79776009999996, 46.36461180000007]]","[11175010157, 11175010158, 11175010159, 11175010160, 11175010157]",,yes,1,,,substation,,,20000,"{""tags.roof:shape"": ""gabled"", ""tags.ref"": ""PT109"", ""tags.roof:material"": ""metal""}"
1207760382,area,RO,"[[28.631120600000006, 44.17990559999978], [28.631176300000003, 44.17988679999978], [28.631143000000005, 44.179836099999775], [28.6310873, 44.17985490000003], [28.631120600000006, 44.17990559999978]]","[11190593579, 11190593581, 11190593580, 8181167122, 11190593579]",,industrial,1,,,substation,,,,
1209133815,area,RO,"[[28.64680150000001, 44.21283010000005], [28.64685370000001, 44.212865200000046], [28.64689720000001, 44.21283210000004], [28.646845100000007, 44.21279690000004], [28.64680150000001, 44.21283010000005]]","[11203051375, 11203051376, 11203051377, 11203051378, 11203051375]",,industrial,,,,substation,,,,
1209133822,area,RO,"[[28.648637600000004, 44.20931040000005], [28.648664400000005, 44.20920320000005], [28.648778300000004, 44.20921780000005], [28.648751500000003, 44.20932500000005], [28.648637600000004, 44.20931040000005]]","[11203051406, 11203051407, 11203051408, 11203051409, 11203051406]",,yes,1,,,substation,,,,
1209349666,area,RO,"[[26.062571800000057, 44.49554930000008], [26.062573600000057, 44.49552970000008], [26.062673400000058, 44.49553420000008], [26.06267170000006, 44.49555380000008], [26.062571800000057, 44.49554930000008]]","[11204816903, 11204816904, 11204816905, 11204816906, 11204816903]",,,,,,substation,,minor_distribution,,
1210019458,area,RO,"[[28.59584360000016, 44.169283600000185], [28.59585030000016, 44.169227200000186], [28.59590910000016, 44.169230800000186], [28.59590240000016, 44.169287200000184], [28.59584360000016, 44.169283600000185]]","[11210046987, 11210046988, 11210046989, 11210046990, 11210046987]",,industrial,1,,,substation,,,,
1210039876,area,RO,"[[28.62086439999992, 44.20328889999993], [28.620820899999938, 44.20331869999996], [28.620852099999937, 44.203342099999965], [28.620895599999937, 44.203312399999966], [28.62086439999992, 44.20328889999993]]","[9456898441, 11210183180, 11210183181, 11210183182, 9456898441]",,industrial,,,,substation,,,,
1211623348,area,RO,"[[28.62224040000002, 44.219077199999994], [28.62222010000002, 44.219062599999994], [28.62227450000002, 44.219023699999994], [28.62229480000002, 44.21903819999999], [28.62224040000002, 44.219077199999994]]","[11225295425, 11225295426, 11225295427, 11225295428, 11225295425]",,yes,,,,substation,,,,
1212554953,area,RO,"[[28.623204800000096, 44.19557569999994], [28.623204500000096, 44.195567399999945], [28.623202100000096, 44.19550699999994], [28.623271300000095, 44.19550559999994], [28.623273900000093, 44.19557429999994], [28.623204800000096, 44.19557569999994]]","[11234054427, 11234054428, 11234054429, 11234054430, 11234054431, 11234054427]",,industrial,,,,substation,,,,
1212741173,area,RO,"[[28.628211599999975, 44.15540090000005], [28.628205899999976, 44.155312300000055], [28.628316799999975, 44.155308600000055], [28.628322499999975, 44.155397300000054], [28.628211599999975, 44.15540090000005]]","[11235755186, 11235755187, 11235755188, 11235755189, 11235755186]",,industrial,,,,substation,,,,
1212741185,area,RO,"[[28.628309099999978, 44.160853500000044], [28.628289299999977, 44.16081910000005], [28.628353799999978, 44.160800000000044], [28.628374099999977, 44.160835200000044], [28.628309099999978, 44.160853500000044]]","[11235755243, 11235755244, 11235755245, 11235755246, 11235755243]",,industrial,,,,substation,,,,
1212757849,area,RO,"[[28.61172359999997, 44.20213520000002], [28.61174799999997, 44.20215140000002], [28.61182139999997, 44.20209450000002], [28.61179699999997, 44.202078300000025], [28.61172359999997, 44.20213520000002]]","[11235849557, 11235849558, 11235849559, 11235849560, 11235849557]",,industrial,,,,substation,,yes,,
1212769363,area,RO,"[[28.618265099999924, 44.203171299999944], [28.61821949999992, 44.203126199999936], [28.618301099999922, 44.20308369999994], [28.618346699999922, 44.20312879999994], [28.618265099999924, 44.203171299999944]]","[9456898451, 9456898458, 9456898457, 9456898456, 9456898451]",,industrial,,,,substation,,,,
1213539102,area,RO,"[[28.606309299999978, 44.1603336999999], [28.606237799999978, 44.1602552999999], [28.606355399999977, 44.160199999999904], [28.606426999999975, 44.1602783999999], [28.606309299999978, 44.1603336999999]]","[11243123736, 11243123737, 11243123738, 11243123739, 11243123736]",,industrial,,,,substation,,,6000,
1213539108,area,RO,"[[28.608079999999983, 44.15902359999991], [28.607987999999985, 44.15893349999991], [28.608092999999986, 44.158878399999914], [28.608184899999987, 44.158968499999915], [28.608079999999983, 44.15902359999991]]","[11243123774, 11243123775, 11243123776, 11243123777, 11243123774]",,industrial,,,,substation,,,6000,
1213652857,area,RO,"[[22.035316100000003, 45.237012899999954], [22.035145800000002, 45.23690129999996], [22.035572400000003, 45.236578299999955], [22.0357428, 45.23668999999995], [22.035316100000003, 45.237012899999954]]","[11244171419, 11244171420, 11244171421, 11244171422, 11244171419]",,yes,,,,substation,,,,
1213668977,area,RO,"[[23.267532900000006, 46.87139739999997], [23.268376700000005, 46.87122979999997], [23.268188700000003, 46.870787199999974], [23.26734479999994, 46.870954700000084], [23.267532900000006, 46.87139739999997]]","[11244296514, 11244296515, 11244296516, 2954468550, 11244296514]",,,,,,substation,,,,
1213670162,area,RO,"[[24.3340743, 46.157821599999984], [24.3348661, 46.158081199999984], [24.3351675, 46.15764019999998], [24.334375700000002, 46.15738049999998], [24.3340743, 46.157821599999984]]","[11244301738, 11244301739, 11244301740, 11244301741, 11244301738]",,,,,,substation,,,,
1214483141,area,RO,"[[24.16875450000008, 45.6611389999999], [24.168755400000084, 45.6611378999999], [24.168865600000082, 45.6611387999999], [24.16886650000008, 45.661085199999896], [24.168757400000082, 45.6610853999999], [24.16875450000008, 45.6611389999999]]","[11252405506, 11252405512, 11252405507, 11252405508, 11252405509, 11252405506]",,yes,,Transformator,,substation,,,,
1214483142,area,RO,"[[24.168755400000084, 45.6611378999999], [24.168614000000083, 45.6611392999999], [24.168613800000085, 45.6610856999999], [24.168757400000082, 45.6610853999999], [24.168755400000084, 45.6611378999999]]","[11252405512, 11252405513, 11252405514, 11252405509, 11252405512]",,,,,,substation,,,,
1214483151,area,RO,"[[24.176564100000096, 45.66841349999989], [24.176506500000094, 45.66834109999989], [24.176594800000096, 45.66830679999989], [24.176652400000098, 45.66837929999989], [24.176564100000096, 45.66841349999989]]","[11252444307, 11252444308, 11252444309, 11252444310, 11252444307]",,yes,,,,substation,,,,
1214483157,area,RO,"[[24.1784549000001, 45.674256999999905], [24.178408500000103, 45.6742123999999], [24.178472600000102, 45.674179799999905], [24.1785190000001, 45.67422439999991], [24.1784549000001, 45.674256999999905]]","[11252444343, 11252444344, 11252444345, 11252444346, 11252444343]",,yes,,,,substation,,,,
1214551276,area,RO,"[[28.61607110000008, 44.19548489999995], [28.61611050000008, 44.195467699999945], [28.61616400000008, 44.19553079999994], [28.61612450000008, 44.195547999999945], [28.61607110000008, 44.19548489999995]]","[11252928467, 11252928468, 11252928469, 11252928470, 11252928467]",,industrial,,,,substation,,,,
1214589545,area,RO,"[[28.629881100000077, 44.16026629999988], [28.629872300000077, 44.16022119999988], [28.629957800000078, 44.16021249999988], [28.62996670000008, 44.16025769999988], [28.629881100000077, 44.16026629999988]]","[11253317201, 11253317202, 11253317203, 11253317204, 11253317201]",,industrial,,,,substation,,,,
1214838639,area,RO,"[[26.805739599999985, 46.252101900000014], [26.805483999999986, 46.25186210000001], [26.805958099999987, 46.251620400000014], [26.806213799999988, 46.25186020000002], [26.805739599999985, 46.252101900000014]]","[11255378060, 11255378061, 11255378062, 11255378063, 11255378060]",,,,,,substation,,,,
1214840583,area,RO,"[[26.793867899999977, 46.26693130000003], [26.792994499999978, 46.26610610000003], [26.793709099999976, 46.26574470000003], [26.794582299999977, 46.26657000000003], [26.793867899999977, 46.26693130000003]]","[11255369318, 11255369319, 11255369320, 11255369321, 11255369318]",,,,,,substation,,,,
1214840584,area,RO,"[[26.79438149999998, 46.25902980000003], [26.794781199999978, 46.25883450000003], [26.79508919999998, 46.25913570000003], [26.794689399999978, 46.25933110000003], [26.79438149999998, 46.25902980000003]]","[11255369322, 11255369323, 11255369324, 11255369325, 11255369322]",,,,,,substation,,,,
1214840585,area,RO,"[[26.79550399999998, 46.25844330000003], [26.79601109999998, 46.25819030000003], [26.79632939999998, 46.25849530000003], [26.79582219999998, 46.25874820000003], [26.79550399999998, 46.25844330000003]]","[11255369326, 11255369327, 11255369328, 11255369329, 11255369326]",,,,,,substation,,,,
1215055455,area,RO,"[[24.142556400000007, 45.82204160000007], [24.141688600000005, 45.82171870000007], [24.142216400000006, 45.82102990000007], [24.142439500000005, 45.82111290000007], [24.142645900000005, 45.82084370000007], [24.143402400000006, 45.82112530000007], [24.142890800000007, 45.82179260000007], [24.14281950000001, 45.821766100000076], [24.14275520000001, 45.82178210000008], [24.142556400000007, 45.82204160000007]]","[11257528973, 11257528974, 11257528975, 11257528976, 11257528977, 11257528978, 11257528979, 11257528980, 11257528981, 11257528973]",,,,Sibiu Nord,Transelectrica,substation,,transmission,110000;20000,"{""tags.operator:short"": ""TEL"", ""tags.operator:wikidata"": ""Q750324""}"
1216025345,area,RO,"[[28.59460990000013, 44.22290360000016], [28.59463520000013, 44.22292020000016], [28.59467680000013, 44.22288750000016], [28.59465160000013, 44.22287090000016], [28.59460990000013, 44.22290360000016]]","[11266878585, 11266878586, 11266878587, 11266878588, 11266878585]",,yes,,,,substation,,,,
1216627662,area,RO,"[[25.79428689999995, 46.36211410000008], [25.79438449999995, 46.362086000000076], [25.79435909999995, 46.362043900000074], [25.79426139999995, 46.362072000000076], [25.79428689999995, 46.36211410000008]]","[11272949734, 11272949735, 11272949736, 11272949737, 11272949734]",,yes,,,,substation,,minor_distribution,,
1217500213,area,RO,"[[25.795220399999927, 46.36180330000011], [25.795322399999925, 46.361773100000114], [25.795282099999927, 46.36170840000011], [25.79518009999993, 46.36173860000011], [25.795220399999927, 46.36180330000011]]","[11281062981, 11281062982, 11281062983, 11281062984, 11281062981]",,yes,,,,substation,,minor_distribution,,
1217789156,area,RO,"[[25.79573110000003, 46.362620800000016], [25.79581350000003, 46.36259380000001], [25.79574370000003, 46.362492500000016], [25.79566130000003, 46.36251950000002], [25.79573110000003, 46.362620800000016]]","[11283641127, 11283641128, 11283641129, 11283641130, 11283641127]",,yes,1,,,substation,,,20000,"{""tags.roof:shape"": ""gabled"", ""tags.ref"": ""PA11"", ""tags.roof:material"": ""metal""}"
1217798936,area,RO,"[[28.628588699999995, 44.147225399999904], [28.628566699999993, 44.14717839999991], [28.628658000000023, 44.14715669999999], [28.628679700000024, 44.14720349999999], [28.628588699999995, 44.147225399999904]]","[2408723413, 2408723410, 11283757569, 11283757570, 2408723413]",,,1.5,,,substation,,,,"{""tags.building:part"": ""yes""}"
1217798938,area,RO,"[[28.627548500000024, 44.14709659999999], [28.627525600000023, 44.14704839999999], [28.627585400000022, 44.14703369999999], [28.62760840000002, 44.14708199999999], [28.627548500000024, 44.14709659999999]]","[11283757571, 11283757572, 11283757573, 11283757574, 11283757571]",,yes,,,,substation,,,,
1218105139,area,RO,"[[25.80417769999994, 46.36355109999986], [25.80424759999994, 46.36355999999986], [25.80426249999994, 46.363514099999854], [25.80418989999994, 46.36350519999986], [25.80417769999994, 46.36355109999986]]","[11287105624, 11287105625, 11287105626, 11287105627, 11287105624]",,yes,1,,,substation,,minor_distribution,20000,"{""tags.roof:shape"": ""gabled"", ""tags.roof:material"": ""metal""}"
1218819554,area,RO,"[[25.809609000000044, 46.35286249999984], [25.809680800000045, 46.35288519999984], [25.809718500000045, 46.35282809999984], [25.809646700000044, 46.35280549999984], [25.809609000000044, 46.35286249999984]]","[11293540116, 11293540117, 11293540118, 11293540119, 11293540116]",,yes,1,,,substation,,,20000,"{""tags.roof:shape"": ""gabled"", ""tags.roof:material"": ""metal""}"
1219967165,area,RO,"[[25.810422300000088, 46.37938980000012], [25.810454200000088, 46.37939930000012], [25.810464500000087, 46.37938310000012], [25.810432600000087, 46.37937350000012], [25.810422300000088, 46.37938980000012]]","[11304060328, 11304060329, 11304060330, 11304060331, 11304060328]",,shed,,,,substation,,minor_distribution,,
1220058255,area,RO,"[[28.608078200000104, 44.177465700000106], [28.608050800000104, 44.17736740000011], [28.608165400000104, 44.17735100000011], [28.608192800000104, 44.177449300000106], [28.608078200000104, 44.177465700000106]]","[11304902831, 11304902832, 11304902833, 11304902834, 11304902831]",,yes,1,,,substation,,,,
1220058264,area,RO,"[[28.6105782000001, 44.1785516000001], [28.6105864000001, 44.1784913000001], [28.610617900000097, 44.178493600000095], [28.610609700000097, 44.178553800000095], [28.6105782000001, 44.1785516000001]]","[11304902866, 11304902867, 11304902868, 11304926469, 11304902866]",,yes,,,,substation,,,,
1221763283,area,RO,"[[22.898669400000006, 47.798277799999816], [22.898711600000006, 47.79828959999982], [22.898736100000004, 47.79824999999982], [22.898694000000003, 47.798238199999815], [22.898669400000006, 47.798277799999816]]","[11331127126, 11331127127, 11331127128, 11331127129, 11331127126]",,,,,,substation,,,,
1221772763,area,RO,"[[28.589877599999948, 44.159593499999744], [28.589885999999947, 44.159540799999746], [28.589961399999947, 44.15954699999975], [28.589952999999948, 44.159599699999745], [28.589877599999948, 44.159593499999744]]","[11331206169, 11331206170, 11331206171, 11331206172, 11331206169]",,yes,,,,substation,,,,
1221807144,area,RO,"[[28.60557219999995, 44.159964199999706], [28.60488779999995, 44.1592409999997], [28.60518019999995, 44.1590985999997], [28.60586199999995, 44.1598190999997], [28.60575629999995, 44.15987059999971], [28.60584819999995, 44.159967799999706], [28.60577789999995, 44.16000209999971], [28.60568849999995, 44.159907599999705], [28.60557219999995, 44.159964199999706]]","[11331462556, 11331462557, 11331462558, 11331462559, 11331462565, 11331462567, 11331462566, 11331462564, 11331462556]",,industrial,,Stație electrică de transformare 110kV,,substation,,,110000,
1221984651,area,RO,"[[28.637202000000002, 44.142483500000125], [28.637222700000002, 44.141809100000124], [28.638275000000004, 44.14185130000013], [28.638257700000004, 44.14197430000013], [28.638212700000004, 44.14201160000013], [28.638183300000005, 44.142517100000134], [28.637202000000002, 44.142483500000125]]","[11332930156, 11332930157, 11332930158, 11332930159, 11332930160, 11332930161, 11332930156]",,,,Stația de transformare 110/6kV Port II,E-Distribuție Dobrogea,substation,,,110000,
1222027134,area,RO,"[[25.79554239999998, 46.3590278000001], [25.79559839999998, 46.3589617000001], [25.795510299999982, 46.3589262000001], [25.79545429999998, 46.3589923000001], [25.79554239999998, 46.3590278000001]]","[11333264507, 11333264508, 11333264509, 11333264510, 11333264507]",,yes,,,,substation,,minor_distribution,,
1223284009,area,RO,"[[25.804359100000003, 46.359490799999946], [25.804476500000003, 46.359498699999946], [25.804500800000003, 46.359325999999946], [25.804383400000003, 46.359318099999946], [25.804359100000003, 46.359490799999946]]","[11346964741, 11346964742, 11346964743, 11346964744, 11346964741]",,yes,,,,substation,,minor_distribution,,
1223291521,area,RO,"[[26.147000099999993, 44.368743999999936], [26.147041999999992, 44.36872849999993], [26.14705379999999, 44.36874479999993], [26.147011899999992, 44.368760299999934], [26.147000099999993, 44.368743999999936]]","[11347028391, 11347028392, 11347028393, 11347028394, 11347028391]",,service,,,,substation,,minor_distribution,,
1224806076,area,RO,"[[25.801841800000055, 46.36689439999997], [25.801861600000056, 46.36690519999997], [25.801894200000056, 46.36687669999997], [25.801874300000055, 46.36686589999997], [25.801841800000055, 46.36689439999997]]","[11358489898, 11358489899, 11358489900, 11358489901, 11358489898]",,shed,,,,substation,,minor_distribution,,
1225054027,area,RO,"[[24.971756700000086, 44.95019730000007], [24.972811800000084, 44.95019190000007], [24.972811500000084, 44.95008250000007], [24.972602900000084, 44.950082800000075], [24.972602000000084, 44.949793900000074], [24.972364000000084, 44.94979430000007], [24.972363400000084, 44.94958970000007], [24.972017300000083, 44.94959030000007], [24.97201810000008, 44.94982330000007], [24.971761000000082, 44.94982370000007], [24.971756700000086, 44.95019730000007]]","[11360664402, 11360664401, 11360664400, 11360664399, 11360664398, 11360664397, 11360664396, 11360664395, 11360664394, 11360664393, 11360664402]",,,,,,substation,,,,
1225470997,area,RO,"[[28.618436000000003, 44.131710299999995], [28.618430500000002, 44.131679199999994], [28.6185259, 44.13167059999999], [28.618531400000002, 44.131701699999994], [28.618436000000003, 44.131710299999995]]","[11364475909, 11364475910, 11364475911, 11364475912, 11364475909]",,yes,,,,substation,,yes,,
1226161461,area,RO,"[[26.142574299999907, 44.36989889999979], [26.142614399999907, 44.36991359999979], [26.142575199999907, 44.369967999999794], [26.142535099999908, 44.36995329999979], [26.142574299999907, 44.36989889999979]]","[11370621647, 11370621648, 11370621649, 11370621650, 11370621647]",,service,,,,substation,,minor_distribution,,
1226161479,area,RO,"[[26.151113299999896, 44.3586963999998], [26.151142899999897, 44.3587072999998], [26.151110899999896, 44.3587515999998], [26.151081299999895, 44.3587406999998], [26.151113299999896, 44.3586963999998]]","[11370725921, 11370725922, 11370725923, 11370725924, 11370725921]",,service,,,,substation,,minor_distribution,,
1226244274,area,RO,"[[27.956708199999998, 45.30811960000006], [27.956847899999996, 45.30852500000006], [27.956739399999996, 45.30854350000006], [27.956801299999995, 45.30872290000006], [27.957383599999996, 45.30862350000006], [27.957181799999997, 45.30803880000006], [27.956708199999998, 45.30811960000006]]","[11371610735, 11371610736, 11371610737, 11371610738, 11371610739, 11371610740, 11371610735]",,,,,,substation,,distribution,,
1226905944,area,RO,"[[25.805575700000087, 46.353665700000214], [25.805653700000086, 46.353674300000215], [25.805667800000087, 46.353612300000215], [25.805589900000086, 46.353603800000215], [25.805575700000087, 46.353665700000214]]","[11377327061, 11377327062, 11377327063, 11377327064, 11377327061]",,yes,1,,,substation,,minor_distribution,20000,"{""tags.roof:shape"": ""gabled"", ""tags.ref"": ""PT-78"", ""tags.roof:material"": ""metal""}"
1227398366,area,RO,"[[28.61854830000002, 44.26418389999983], [28.61854680000002, 44.26411779999983], [28.61859180000002, 44.26411719999983], [28.61859340000002, 44.26418329999983], [28.61854830000002, 44.26418389999983]]","[11381962195, 11381962196, 11381962197, 11381962198, 11381962195]",,yes,1,,,substation,,,,
1228480432,area,RO,"[[25.811480800000062, 46.35284350000124], [25.811552600000063, 46.352866200001245], [25.81159030000004, 46.35280910000123], [25.81151850000004, 46.35278650000123], [25.811480800000062, 46.35284350000124]]","[11392415067, 11392415068, 11392548969, 11392548970, 11392415067]",,yes,1,,,substation,,minor_distribution,20000,"{""tags.roof:shape"": ""gabled"", ""tags.roof:material"": ""metal""}"
1228613229,area,RO,"[[28.630034200000015, 44.16741269999996], [28.630111900000045, 44.1673034], [28.630166800000044, 44.1673234], [28.630087500000045, 44.1674327], [28.630034200000015, 44.16741269999996]]","[11364505473, 11393923783, 11393923784, 11393923785, 11364505473]",,yes,,,,substation,,,,
1228673959,area,RO,"[[25.785667000000032, 46.34784259999991], [25.785687200000034, 46.34783719999991], [25.785722400000033, 46.347827799999905], [25.785768600000033, 46.34781549999991], [25.785748900000034, 46.34778019999991], [25.785647300000033, 46.34780729999991], [25.785667000000032, 46.34784259999991]]","[11394382545, 11394382553, 11394382549, 11394382546, 11394382547, 11394382548, 11394382545]",,yes,,,,substation,,minor_distribution,,"{""tags.abandoned"": ""yes""}"
1228712614,area,RO,"[[28.6495586, 44.17827089999989], [28.649633299999998, 44.178194599999884], [28.649785400000006, 44.17827120000015], [28.649805999999998, 44.178281599999885], [28.649772799999997, 44.17831529999989], [28.649653899999997, 44.178255499999885], [28.649612299999998, 44.178297999999884], [28.6495586, 44.17827089999989]]","[11394810604, 11394810605, 8131517279, 11394810606, 11394810607, 11394810608, 11394810609, 11394810604]",,yes,,,,substation,,,,
